created,text,retwc,hashtag,followers,friends
2017-12-06 14:00:20,b'RT @AadhaarLies: @_PrivacyRight @_GroundReality @AadhaarLaw @digitalindialaw @ScrapAadhaar @_CEPHRC @_PTLB @Praveen_Dalal @advocategeeta If\xe2\x80\xa6',10,None,2,1
2017-12-06 13:59:31,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,8015,283
2017-12-06 13:58:59,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,65,162
2017-12-06 13:58:41,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,278,2360
2017-12-06 13:58:31,"b'RT @Scepticindian: Don\xe2\x80\x99t react on Babri or abuses hurled at @OfficeOfRG by BJP a holes. Focus on GST blunder, Demonetisation disaster, jobs'",5,None,1581,508
2017-12-06 13:58:02,"b""RT @INCIndia: 71 notifications to an unwarranted demonetisation confirm @narendramodi's organised loot &amp; legalised plunder.\n#BJPMoneyLaunde\xe2\x80\xa6""",1265,None,11,83
2017-12-06 13:57:49,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,118,123
2017-12-06 13:57:46,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,157,363
2017-12-06 13:57:36,b'Why the Current Rate of Economic Growth Is a Flawed Indicator of Ground Realities https://t.co/3eiut40dvT via @thewire_in',0,None,1872,402
2017-12-06 13:57:15,"b""RT @i_me_my5elf: Kapil Sibal has ensured that EVM's can be hacked in an aggressive way as all of a sudden Gujaratis forgot Naliya Rape, Une\xe2\x80\xa6""",10,None,517,737
2017-12-06 13:56:56,"b""RT @sanjivbhatt: Not a word on his 'Masterstrokes' of Demonetisation and GST at the Gujarat Election Rallies!\n\nNot a word on the fabled 'Gu\xe2\x80\xa6""",197,None,19,92
2017-12-06 13:56:56,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,4,159
2017-12-06 13:56:47,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,7044,201
2017-12-06 13:56:18,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,1284,1405
2017-12-06 13:55:56,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,55391,5032
2017-12-06 13:55:55,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,1781,2475
2017-12-06 13:55:48,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,1658,560
2017-12-06 13:54:53,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,6651,3141
2017-12-06 13:54:04,"b'RT @kukk44: \xe2\x80\x9cHe, Modi spent two percent of India\'s GDP in implementing demonetisation, now he wants to celebrate it too,"" Rahul Gandhi \n\n#\xe2\x80\xa6'",59,None,1226,426
2017-12-06 13:54:03,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,1781,2475
2017-12-06 13:53:25,b'@thetanmay Whoaaaa! Man that was wrong long queue! Demonetisation is over! Wake up!',0,None,494,1287
2017-12-06 13:53:03,"b'RT @TathagatINC: Modi ji spent two percent of India\'s GDP in implementing demonetisation, now he wants to celebrate it too,"" Rahul Gandhi\xe2\x80\xa6'",12,None,8,89
2017-12-06 13:52:31,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,86,275
2017-12-06 13:52:01,b'RT @Ankushchoubey1: Gst &amp; Demonetisation Was Impletmented Without Any Planning As A Result Of It Common People Have Suffered\n#NavsarjanWith\xe2\x80\xa6',21,None,592,608
2017-12-06 13:51:30,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,102,959
2017-12-06 13:51:17,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,696,183
2017-12-06 13:50:57,b'RT @Ankushchoubey1: Demonetisation :Monumental Plunder &amp; Organised Loot.\nBlack Day For Indian Economy #BJPMoneyLaunderingDay  @khushsundar\xe2\x80\xa6',176,BJPMoneyLaunderingDay,592,608
2017-12-06 13:50:55,b'RT @Ankushchoubey1: More Than 100 People Deid Coz Of #Demonetisation #ShamOnBJP  .So Will PM Modi &amp; BJP Government Take The Blame Of These\xe2\x80\xa6',202,Demonetisation,592,608
2017-12-06 13:50:43,"b'RT @Ankushchoubey1: 2016-17 India\xe2\x80\x99s imports from China Rs.1.96 lakh crore.During the same period in 2017-18, imports from China increased t\xe2\x80\xa6'",57,None,592,608
2017-12-06 13:49:42,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,1532,944
2017-12-06 13:49:32,"b'RT @Ankushchoubey1: On 8th November 2016 PM #ModiLies that Demonetisation was done to reduce corruption,\nrecover black money &amp; attack terro\xe2\x80\xa6'",74,ModiLies,592,608
2017-12-06 13:49:11,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,38,150
2017-12-06 13:48:58,"b'RT @kukk44: \xe2\x80\x9cHe, Modi spent two percent of India\'s GDP in implementing demonetisation, now he wants to celebrate it too,"" Rahul Gandhi \n\n#\xe2\x80\xa6'",59,None,101,204
2017-12-06 13:48:11,b'RT @CaptAjayYadav: All country eyes are focused on Gujarat in the coming elections on 9 and 14 December as to how PM Modi will taste his de\xe2\x80\xa6',11,None,3,5
2017-12-06 13:48:03,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,1292,1056
2017-12-06 13:47:29,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,1310,539
2017-12-06 13:46:10,"b""RT @ggiittiikkaa: It's not National shame. It's just Delhi's shame.  Ask CM Kejriwal why he is busy politicizing EVMs, Demonetisation and G\xe2\x80\xa6""",529,None,7657,235
2017-12-06 13:45:20,b'RT @Haaris95: @OfficeOfRG When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nW\xe2\x80\xa6',17,None,0,91
2017-12-06 13:44:26,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,83,1374
2017-12-06 13:44:24,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,1016,282
2017-12-06 13:43:28,b'RT @myvotetoday: Every @INCIndia leader &amp; #SpokesPidi has been barking that @BJP4India won Assembly elections as people had not understood\xe2\x80\xa6',33,SpokesPidi,3228,4045
2017-12-06 13:42:22,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,26,96
2017-12-06 13:41:57,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,166,88
2017-12-06 13:41:41,b'RT @rkbnow: As if demonetisation was not enough!\nNow we could LOSE all our hard earned money deposited in banks. \nThis new Nightmarish Law\xe2\x80\xa6',29,None,463,429
2017-12-06 13:41:33,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,21,21
2017-12-06 13:41:07,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,536,595
2017-12-06 13:39:02,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,918,1298
2017-12-06 13:37:46,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,132,195
2017-12-06 13:37:39,"b'RT @FinancialXpress: #RBI should tell people about benefits of #Demonetisation , says VP #VenkaiahNaidu\nhttps://t.co/Dnz12tZgFy https://t.c\xe2\x80\xa6'",1,RBI,455,2221
2017-12-06 13:37:31,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,224,2243
2017-12-06 13:37:00,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,80,28
2017-12-06 13:36:39,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,525,843
2017-12-06 13:36:02,b'RT @BJP4India: #KnowYourGovt : What is the amount of money that did not come back to the banks after demonetisation?',396,KnowYourGovt,35,136
2017-12-06 13:35:37,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,2273,97
2017-12-06 13:35:21,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,408,208
2017-12-06 13:34:42,b'RT @BJP4India: Excessive cash means instrument of bribery &amp; lubricant for terrorism. Demonetisation has curbed these ills in a big way : FM\xe2\x80\xa6',713,None,35,136
2017-12-06 13:34:37,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,8,121
2017-12-06 13:34:10,b'RT @myvotetoday: Every @INCIndia leader &amp; #SpokesPidi has been barking that @BJP4India won Assembly elections as people had not understood\xe2\x80\xa6',33,SpokesPidi,3865,737
2017-12-06 13:33:58,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,104,248
2017-12-06 13:33:43,"b""RT @sanjivbhatt: Not a word on his 'Masterstrokes' of Demonetisation and GST at the Gujarat Election Rallies!\n\nNot a word on the fabled 'Gu\xe2\x80\xa6""",197,None,10,91
2017-12-06 13:31:48,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1102,514
2017-12-06 13:31:12,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,338,51
2017-12-06 13:30:34,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,1812,298
2017-12-06 13:30:20,b'#Home_Buyers and #Investors are now in a win-win situation after clarity has emerged on the impact of reforms such\xe2\x80\xa6 https://t.co/xD1uIWcEYX',0,Home_Buyers,527,43
2017-12-06 13:30:16,"b'RT @TroluKejri: Manushi Chhillar Crowned Miss World 2017. Victory Of ""Chhillar"" Clearly Shows #Demonetisation Has Failed. PM Modi Must Resi\xe2\x80\xa6'",530,Demonetisation,825,1499
2017-12-06 13:30:15,"b'RT @samjawed65: Nobel Prize recipient, Richard Thaler clarifies his stand so that people stop using his name to justify demonetisation. Hey\xe2\x80\xa6'",779,None,169,192
2017-12-06 13:29:47,b'RT @WithCongress: Demonetisation is a case of organised loot and legalised plunder. #ManmohanSinghInSurat https://t.co/6nJTyBxQFc',183,ManmohanSinghInSurat,13,39
2017-12-06 13:29:35,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,212,390
2017-12-06 13:28:58,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,503,724
2017-12-06 13:28:49,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1226,426
2017-12-06 13:28:40,"b'#RBI should tell people about benefits of #Demonetisation , says VP #VenkaiahNaidu\nhttps://t.co/Dnz12tZgFy https://t.co/3DhGCHiXqr'",1,RBI,396751,81
2017-12-06 13:27:53,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,1102,514
2017-12-06 13:27:52,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,270,685
2017-12-06 13:27:20,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,39406,2156
2017-12-06 13:26:55,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,1605,5000
2017-12-06 13:26:00,b'Its always easy to copy and implement like gst and demonetisation irrespective of thinking future hurdles . We are\xe2\x80\xa6 https://t.co/NTawwJcKM9',0,None,135,49
2017-12-06 13:25:43,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,1592,2233
2017-12-06 13:25:36,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,185,1344
2017-12-06 13:24:58,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,1758,48
2017-12-06 13:24:44,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,80,28
2017-12-06 13:24:43,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,27,72
2017-12-06 13:24:43,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,606,1292
2017-12-06 13:24:38,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,585,1050
2017-12-06 13:24:20,"b'RT @ShirishKunder: Exactly one year later, Twitter gives us #280characters. Demonetisation is a success \xf0\x9f\x99\x8f #DemonetisationAnniversary'",264,280characters,206,1490
2017-12-06 13:24:13,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,3128,2050
2017-12-06 13:24:10,b'RT @Haaris95: @OfficeOfRG When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nW\xe2\x80\xa6',17,None,7,75
2017-12-06 13:23:15,b'Demonetisation impact flower sales across the country down 80% after cash flow dries up - https://t.co/XIQMESLniJ',0,None,85,9
2017-12-06 13:23:11,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,493,233
2017-12-06 13:22:56,b'RT @KPadmaRani1: Every Indian Must Watch\nLoot Loot and Loot Govt.... \n#Demonetisation part 2\n#BJPMoneyLaunderingScam https://t.co/AqdnVM5oDQ',23,Demonetisation,305,509
2017-12-06 13:22:28,b'RT @CaptAjayYadav: All country eyes are focused on Gujarat in the coming elections on 9 and 14 December as to how PM Modi will taste his de\xe2\x80\xa6',11,None,33,42
2017-12-06 13:21:22,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,1226,426
2017-12-06 13:21:20,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,5568,2694
2017-12-06 13:21:17,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,264,786
2017-12-06 13:21:08,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,3008,741
